states,visits
0.9019375324483982 0.9141242728524455,0
0.5863109721220637 0.5081603751341635,0
0.6122570321958462 0.5493411802246968,0
0.9028723748231977 0.8879576923383611,0
0.8264320304872546 0.921873730448931,0
0.33187913197965957 0.03226700725589279,0
0.6806777560562605 0.7912272451478595,0
0.07727552900576612 0.003083147967224701,0
0.6964678433787415 0.7848213120873384,0
0.5155723103031887 0.4965109038299289,0
0.9978383808651973 0.9118228561696397,77
0.8092744637632724 0.9043282186897466,1
0.6419795302101655 0.770195807752059,0
0.6414594408696725 0.6120241813346923,0
0.8914355340844318 0.9049908492640714,0
0.15300689963884537 0.006159001560915934,0
0.7815250500093017 0.8457622930716964,0
0.5632927690840253 0.2873275295554367,0
0.5563244650336293 0.10172259369660144,0
0.640109485696219 0.6583383895291797,0
0.5000429542436118 0.5341803286454864,0
0.2648468645703116 0.019983442943147856,0
0.30068779637250964 0.0018252530052491394,0
0.6574959210156067 0.6102062202855317,0
0.7934141749294532 0.8940961462450049,0
0.8384566549706552 0.9363512598149789,0
0.6330499479721912 0.5217685271379131,0
0.7058966720353133 0.7619129613111604,0
0.6147204771832953 0.5212050847474338,0
0.744165669245689 0.8835308506458289,0
0.4949440099871083 0.12972675655816585,0
0.09568578003726144 0.004281828362031722,0
0.7162502170523283 0.7625165929334937,0
0.5527579557162877 0,0
0.7755754911128626 0.8050825358239615,0
0.42808216294815116 0.026997448601202973,0
0.6250581861761257 0.5020302850161986,0
0.5210768406595931 0.25629254065831575,0
1 0.8916703175485811,0
0.6099695938349118 0.5102551816414881,0
0.5195270872424987 0.23962768702061782,0
0.5228384392087797 0.08497472911231346,0
0.4960135210611948 0,0
0.08692902660939336 0,0
0.9939157948794957 0.8826949341528022,0
0.4995049781465924 0.06789887484113818,0
0.5752660759274272 0.41440134380960625,0
0.9846515855193303 0.9283369280923559,0
0.888469586210287 0.8894921520632889,0
0.5651133606186863 0.17812643433271233,0
0.563347794592138 0.44013178445573625,0
0.10483609858713759 0.005127700094770101,0
0.8379836307549781 0.907147422097226,0
0.6774797019868206 0.7493030320451228,0
0.6771737474171272 0.6585303849630155,0
0.5393733795624335 0.5528212509191234,3
0.5181418418948512 0.22122015819897556,464
0.924383966895376 0.9156064547026165,0
0.059030506019493015 0,0
0.5607965323447632 0.5269999895139853,0
0.7640277897288903 0.7769885439213888,0
0.5285599984575277 0.09796865605834243,0
0.5279563219087354 0.03629804630736434,0
0.4840344206519756 0,0
0.7454078791584046 0.8833071246543218,0
0.5161782042602402 0.31387471840017556,0
0.5507460622917162 0.01852456371756302,0
0.0534935058131753 0,0
0.485550055801362 0.012289407721807566,0
0.5608515747524395 0.2689358568357874,0
0.5573986162733742 0.4036759195451989,0
0.5307346111674878 0.1773000397065473,542
0.6836655386479462 0.8023516301681396,1
0.5068898578201467 0.0169696965257727,0
0.6440707643614866 0.7062311535130495,0
0.5329709027015268 0.20864626876513837,0
0.1557290619052546 0.01613598505855234,0
0.7901933924989673 0.8377406573392444,0
0.6356516263780283 0.7028918042040723,0
0.6976089905967139 0.7861362494025237,0
0.5910617270070496 0.5033574999049926,0
0.7599368815809835 0.8656036564416707,3
0.6660880665281665 0.69708318806146,0
0.6459173975614697 0.7627538962923262,0
0.7739098282587715 0.8315219395654838,0
0.5248028633111437 0.34224197329493145,0
0.5359604780924665 0.3961212172695141,0
0.2025565522226847 0.0022716134802148,1
0.5216824829260882 0.46849179603370794,0
0.5251571476692269 0.12683431412887541,0
0.7191568713797762 0.7773859865652213,1
0.5177531970555238 0.0885198126903618,0
0.7546276445741025 0.7521045684820059,1
0.5346676798898625 0.20060699745897587,0
0.7637342969626337 0.9312659527450056,1
0.46293972290981505 0.02177667685119036,0
0.5965362343368174 0.5461689491407782,0
0.5942385098678449 0.4891424539501187,0
0.6396377886831528 0.6195324931914818,0
0.5234752863537382 0.1387785345195668,0
0.7097672598063002 0.7506511265852595,0
0.972958581152976 0.8916603981002357,0
0.9702478565709634 0.8817742178102542,0
0.5841204229629958 0.5217637422868441,0
0.7632785943612124 0.796882817912432,1
0.17690844903259706 0.014575793218162178,0
0.49984751443205344 0.05400354564011558,0
0.49723139319106524 0.04177531648439986,0
0.4951535450648008 0.23072570395717323,0
0.5195517466219335 0.4081786114927814,0
0.5734569406051928 0.5336895809634529,0
0.5601303668235316 0.43051640663465063,0
0.5244492366196034 0.08593977916836432,0
0.6177210632168918 0.5489818066299477,0
0.3478594606145208 0,0
0.9511957559010321 0.9145873284474937,0
0.7702354571101004 0.7941152971593755,0
1 0.8999570797635869,0
0.7836394265179815 0.7865754525443035,0
0.7377885522739711 0.8066054674759143,0
0.5302852610320676 0.46791511503148864,1
0.4688185363254898 0.026058414673132437,0
0.49628989755445135 0.030285961665168996,0
0.5348391892626572 0.3707025822696292,0
0.8181998423646917 0.9339647024273259,0
0.5978004675987373 0.5558481695200251,0
0.5459943728977018 0.4098359435806855,0
0.269531383970916 0.004045075160732273,0
0.18172063565475982 0.014566953231401749,0
0.5432911826740873 0.05168569181044002,0
0.6605296118878163 0.7662585333592736,555
0.8594903860785458 0.9156916193445083,0
0.8781591672711692 0.8907195768792996,0
0.34900781520992025 0.01227723688202811,0
0.2802916724481277 0.03989576636089697,0
0.6466318172332247 0.8161846421979798,0
0.26539387601530096 0,0
0.43509395695310904 0.04094164603137996,0
0.5500995305809708 0.3332127892546513,0
0.6380164732001067 0.553669842272027,1
0.5176352163955762 0.019400208234166695,0
0.5720360917048648 0.23999635731290442,0
0.9900080853768924 0.9055101684741117,0
0.9941624408148468 0.9039429701740281,0
0.43817298043996644 0.01847859744117701,0
0.6736384434266316 0.7341742603412783,0
0.6685577537858667 0.585178297192396,0
0.6426475869014995 0.7385830693382,0
0.4778204020902285 0.03358748397629302,0
0.8024190245289438 0.8540702545184243,0
0.5230309471127942 0.32066635466298943,0
0.7619748283386997 0.8061110931090291,0
0.5567536432891845 0.5190891649203805,0
0.6719873898369937 0.7756673757781757,0
1 0.9043733673952842,0
0.5227460917390445 0.33551793317714185,0
0.5872920058470655 0.5112127791944402,0
0.538155118781571 0.19422581381820297,0
0.7724460845039148 0.9090067251229919,0
0.5251661705891957 0.01861596765005954,0
0.6975306248676356 0.7512493606256488,0
0.7266971947605895 0.7924954614817667,0
0.6863135683654047 0.6219930286550761,0
0.46509186726621243 0,0
0.8541391667362829 0.882622715547374,1
0.784242097403594 0.8523651332123272,0
0.4141516783096656 0,0
0.6948974658895735 0.7988602003203558,0
0.5443297039275818 0.3318328572203546,0
0.22228988023882013 0.013443326143263136,0
0.6780005624116976 0.5248711398112661,0
0.5982143320754447 0.5125072707061966,0
0.524020187764059 0.42935160713365894,0
0.5580011698293327 0.5355090604223973,0
0.16268510198817737 0.022025312625937342,0
0.22425931259723658 0.052367102193647166,0
0.6637285720337118 0.7174157528454983,0
0.53435293741776 0.5101277726700879,0
0.5461265074803475 0.49786823762907084,0
0.6220446220867203 0.7798308451929467,0
0.546156783159828 0.203327414848583,0
0.15595464221827177 0.008978839497256932,1
0.5791519914241635 0.4560884745507502,0
0.5527805698702505 0.185742981826522,0
0.6812080874910521 0.6160648448504062,569
0.6625961197214972 0.7861282644955531,0
1 0.88083378610388,0
0.7750303061964201 0.8379518420060196,0
0.5695250960951977 0.16807826930431458,0
0.7412255365970444 0.7507437736436847,0
0.29712351016768507 0.005683720800835842,0
0.5159223634786387 0.10639094676043048,0
0.5802884237037953 0.5495780608970755,0
0.6629088408417584 0.50968962348178,0
0.5958694756623107 0.4599541725038725,0
0.8031479841477879 0.9014579569335314,0
0.439202131506896 0.010355476671500384,0
0.3828397948779651 0.023762336959718994,0
0.5247858301938885 0.010233616017428039,0
0.5228859612759421 0.4654081786330336,0
0.8761867599957003 0.900962512035849,0
0.5324388854139418 0.49997541513271204,0
0.541997677959913 0.15392413499936047,0
0.27086331757671683 0.00046166745889264504,0
0.5744038503200124 0.33457317601840936,1
0.379395919312181 0.048459957345806284,0
0.5098317338055603 0.07760212929712723,529
0.6652267840836634 0.5438709846090425,3
0.6728224450714568 0.5270533153209325,2
0.5367724305891897 0.43938926206921153,0
0.7652140165435355 0.9003492165896587,1
0.9150783254550025 0.8899658669733078,1
0.5237650842873455 0.2604674011593757,0
0.36595831254531497 0,0
0.5536950253117883 0.2883989464216532,0
0.7849072741541794 0.8635564195557579,0
0.9213246146782991 0.9172174446777638,0
0.7228244894078012 0.7849447471142443,0
1 0.8577063504576389,0
0.07492261754484028 0.009403560786630018,0
0.4347693343545553 0.004199638197902845,0
0.8337765988971149 0.909748559002222,0
0.7887747387738315 0.8986792536547366,0
0.5564952687599396 0.22002454467266067,0
0.6135692390245145 0.747879192473449,0
0.621264468184612 0.6777515692832567,0
0.6541241696940227 0.5790370311322012,0
0.507536037316876 0.2648282534377259,0
0.6544860171177018 0.7024787650958711,508
0.5617294795545169 0.1649578483803516,0
0.6547212095311645 0.660550546832029,0
0.789886160497064 0.8180282692321378,0
0.6462902069804801 0.5719277275461581,0
0.7687267354028515 0.9001288314200965,0
0.5848431821704753 0.14292735997780565,0
0.3616374163521604 0.00033411446657745315,0
0.5266793846548985 0.47356359188161284,0
0.6368111298624969 0.5497246119297361,0
0.8765920807029101 0.8774619409632228,0
0.5424653007535732 0.23242554180848887,0
0.6412412156663531 0.667834913901611,0
0.8043022415537893 0.8701729275587757,0
0.7331782002869547 0.7957786807317929,0
0.10178618599532673 0.021114112272687606,0
0.6319260169034342 0.5683098112742005,0
0.4535197887798571 0.016004031825126015,0
0.5547445836069134 0.3103339677280896,0
0.888699369803483 0.8935032360733671,0
0.03729320078722293 0,0
0.6813236791140911 0.7741768966504539,0
0.8220622973768609 0.8933008478768266,0
0.6952254256885351 0.6700110670466913,1
0.5240617044047005 0.13607864146567444,0
0.8262789551881308 0.8956519122391473,0
0.6419971047306198 0.5499779009483178,0
0.5238809727122885 0.2833251218190951,0
0.06525998839410664 0,0
0.795357722561696 0.8769344728847899,558
0.2309576592220431 0.029351531105620374,0
0.5611804738845048 0.32816752348812156,0
0.17345789505131545 0.031323569735405205,0
0.945697686307878 0.896959631519749,0
0.6389934452344137 0.5273237404819487,0
0.5388278005982434 0.4265163093347739,0
0.19442288272688663 0,0
0.06095040428177559 0.002433809345114058,0
0.4601251706265466 0.016490371309162307,0
0.766894613879038 0.8029688024383913,0
0.4148748424225238 0.07092715759788029,0
0.6851964325620459 0.6682944124083883,0
0.05184126455311414 0,0
1 0.8847050809335159,0
0.04520339343925756 0.005464866254227144,0
0.5589491725933727 0.5510201266914556,550
0.6527728811994324 0.6365699500767988,0
0.7777853271527774 0.8121815550400797,0
0.5345781818689528 0.5070813783058346,0
0.6414162337346851 0.6798091366138217,0
0.7080946785184357 0.7116689378516169,0
0.542863421184498 0.20379131764432282,0
0.51879480067386 0.21826985893116901,0
0.5033714575866821 0.030135161810441465,0
0.04245766032487226 0,0
0.5140198705586763 0.05554401917500885,0
0.6570274309644657 0.7790253659003011,0
0.7545415062504772 0.804007857599086,0
0.5320673688994669 0.245787737068961,0
0.5408058112829112 0.13000858201532575,0
0.5657344128198272 0.5072393054486867,0
0.5150839281761866 0.44920011543973265,0
0.6694164411912871 0.6230393025780318,0
0.7827246662082955 0.7692461984449386,0
0.5399526922829233 0.10298612914393657,0
1 0.8788251203808188,0
0.9600811339051917 0.9057072780672248,0
0.44387835747312804 0,0
0.976686544587927 0.8796042711928533,0
0.7651851116226743 0.7463486767894157,0
0.05418825044184579 0,0
0.8645708214964505 0.9524433983849888,0
0.8754171725263995 0.9187049459071336,0
0.7521919831685449 0.8512553302607652,0
0.504556841745017 0.25797282323533,0
0.9743005844065739 0.9387396959955671,0
0.12509868026694737 0,0
0.8228241027875828 0.9198553123751183,0
0.19321654602667118 0,0
0.7243204723367437 0.7974817613575801,1
0.33150494625563354 0.007639160882025419,0
1 0.8867043904858003,0
1 0.881838923866816,0
0.6679507581076384 0.569910657086266,0
0.5753849848211318 0.24962914038157374,0
0.20382202034491348 0,0
0.7987632770009919 0.8506849005103743,0
0.6550748758775831 0.6649673168618156,0
0.6317465613576049 0.7210458427264459,0
0.6792779484292484 0.5445854598650433,0
0.8195737901567766 0.8940391062675116,0
0.9874809694616241 0.9340611255009277,0
0.9885887821331614 0.8904259808007282,0
0.9942131857432368 0.9471552819025469,95
0.9949176595219066 0.9364793985629314,109
0.9500471092980849 0.9096392735383306,0
1 0.8682890978834265,0
0.52410907287102 0.23326284633226457,0
0.4158944547386174 0.032343412178139186,0
0.6566136001401539 0.7300907608551869,0
0.5232489537221258 0.25589606533089904,0
0.8635267867104002 0.8832279735243294,0
0.5303937016975449 0.3933378304049413,0
1 0.9082557855950532,0
0.5303172518737064 0.22954862825835096,0
0.5521941874461811 0.4956781928348296,550
0.5392901081709768 0.08356820814113029,0
0.36961342107984557 0,0
0.7215202456075352 0.7438028485453041,0
1 0.8986444906829435,0
0.04424315068452542 0,0
0.5434484212153425 0.4647813538346846,0
0.5012637979874164 0,0
0.5199221997948736 0.358071745261641,0
0.9618799168963724 0.8769932808848893,0
0.5149862955867341 0.19089334150007678,0
0.8672039103058188 0.8845912534318863,0
0.5227796329556224 0.5509652406895079,0
0.5068350941286659 0.5125283532121977,0
0.43851615882857925 0.015418553240938077,0
0.04335408751189836 0,0
0.48422567963939284 0,0
0.4987878322598157 0.5280116319479624,0
1 0.8859875294500903,0
0.4265260636228871 0.03792597698810801,0
0.5962424500468018 0.2991445197393203,0
0.6768687123375684 0.7105348762728922,0
0.535229098409158 0.0455008776510274,0
0.5405849231647935 0.38258199692339845,0
0.5124318576055702 0.041737815819234664,0
0.7896729234222049 0.8815047443530015,0
0.5537667172581058 0.16425645857640564,1
0.9523291352367548 0.8963856336633494,1
0.22371176126425057 0.04944793034831167,2
0.5487083159021802 0.4258917169905452,0
0.6912982879985801 0.7167295101831969,0
0.2207488586210365 0.008734162902185358,0
0.30496026654442987 0.029482907406754195,1
0.9629237084571188 0.9394235068644835,0
0.7464473533136349 0.827580298519746,0
0.283057014066585 0,0
0.8114345961395951 0.8855280518552795,0
0.578616944414302 0.5564848952610247,0
0.5558615378423324 0.2802858106048531,0
0.6623773870805899 0.5412424496945096,0
0.517008291154659 0.27657729941605896,0
0.634423347613324 0.6451684093598093,0
0.5358825419704984 0.36349954103399607,0
0.5022610153586559 0.08327626736336297,1
0.5861798746043732 0.2965412532236678,0
0.3223251478734542 0.04606178593156584,0
1 0.8829626023235745,0
0.8208999036486107 0.910846704103102,0
0.05877546282426172 0,0
0.9716097320707563 0.8913005129592387,0
0.46029353880025975 0.012701200287842702,0
0.5299751498283397 0.21969499522168548,0
0.5662572161286425 0.5121634347397122,0
0.5496399589839696 0.23953236406498013,0
0.757674356641106 0.8376687140090592,0
0.17806266245486843 0,0
0.5105357487721836 0.31803381106257184,0
0.2106328223545479 0.023647172739738175,0
0.35264502005854864 0,0
0.5003557800865294 0.3200427591200272,0
0.6369975202443975 0.49137279898047814,0
0.5446055881047134 0.5045683779388866,0
0.5221054192786584 0.03897971056496352,0
0.6384611107185141 0.7023623374391664,0
0.3311784512337065 0.03589392620239248,0
0.4604389744117355 0.03585255347883072,0
0.5527235878062987 0.10578802453806925,0
0.9622151123827353 0.9175835924688074,0
1 0.9012243389915706,0
0.5760713856098328 0.5175545008678413,0
0.6308035862125627 0.5241831991634325,0
0.6085030148683124 0.43223207442995004,0
0.7051436468980282 0.8011509895604382,0
0.18031349817247316 0.01412104054040957,0
0.6618764924370154 0.7502143339640948,0
0.549647187886182 0.47473801972261165,0
0.09932933930563621 0.011625528081875131,0
0.5306304829085904 0.4309850029441238,0
0.5157897608101188 0.5205338497961383,0
0.20613291491015115 0.0056202383817109776,0
0.5206580416402719 0.48834061022489467,0
0.5913000797039423 0.518366448905241,0
0.5614796618429461 0.35012597679430946,0
0.7517675205379114 0.7826160106197705,0
0.5807289736956737 0.25117832380551475,0
0.19901940369864762 0.025457246353332626,0
0.6526275473154435 0.7591585705114552,0
0.6423089417465584 0.5651620809873491,0
0.8017461900178229 0.8859318285610864,0
0.9906957197165773 0.9196524178635,0
1 0.8860606723764509,0
0.9232420887485043 0.884552468570955,0
0.5885830689888414 0.19145318554654567,0
0.7573453241623676 0.895041892606089,0
0.1625673862173881 0.007564232335658474,0
0.27899069906253543 0.02919113410777157,0
0.5547143970356432 0.2851075045604358,0
0.5371650028141085 0.08661612067993488,0
0.8350011314696891 0.8791016210037205,0
0.4813397494065201 0.013976393405620591,0
0.8203748752223717 0.9019660265862368,0
